10805699	business communication quarterly
pancreatology	pancreatology
acta crystallographica section ccrystal structure communications	acta crystallographica section c crystal structure communications
landbauforschung volkenrode	landbauforschung volkenrode
61538367	archives of internal medicine
acta microbiologica et immunologica	acta microbiologica et immunologica hungarica
tumour biology the journal of the international society for oncodevelopmental biology and medicine	tumor biology
riv ital paleontol stratigr	rivista italiana di paleontologia e stratigrafia
13992406	bipolar disorders supplement
exp biol med	experimental biology and medicine
zeitschrift fur angewandte geologie	zeitschrift fur angewandte geologie
tox ind hea	toxicology and industrial health
07399332	health care for woman international
z klin psyc	zeitschrift fur klinische psychologie psychiatrie und psychotherapie
j fluorine	journal of fluorine chemistry
11720360	drugs and therapy perspectives
appl micr b	applied microbiology and biotechnology
proceedings of the fifth mexican international conference in computer science enc 2004	proceedings of the fifth mexican international conference in computer science enc 2004
hac	hac
int j inorg	international journal of inorganic materials
04523458	respiration and circulation
03014622	biophysical chemistry
00939994	ieee transactions on industry applications
surg today	surgery today
presse medicale paris france 1983	presse medicale
psychiatric genetics	psychiatric genetics
14650045	geopolitics
00092614	chemical physics letters
medizinische monatsschrift fur pharmazeuten	medizinische monatsschrift fur pharmazeuten
15175693	jornal brasileiro de reproducao assistida
survival	survival
online	online wilton connecticut
pediatrics international official journal of the japan pediatric society	pediatrics international
dialysis transplant	dialysis and transplantation
07421222	journal of management information systems
dynamics of continuous discrete and impulsive systems	dynamics of continuous discrete and impulsive systems series a mathematical analysis
51467974	zygon
j electron microsc	journal of electron microscopy
x1080286	information management
home health care serv q	home health care services quarterly
1363268x	asthma journal
journal of engineering mechanics asce	journal of engineering mechanics
bmc struct biol	bmc structural biology
hydraul pneum	hydraulics and pneumatics
10731199	artificial cells blood substitutes and immobilization biotechnology
b exp biol med	bulletin of experimental biology and medicine
s afr j wildl res	south african journal of wildlife research
int wkshp m	records of the ieee international workshop on memory technology design and testing
materialwiss werkstofftech	materialwissenschaft und werkstofftechnik
profiles in hospital marketing	profiles in healthcare marketing
journal of robotic systems	journal of robotic systems
perfusiongermany	perfusion
astroph j s	astrophysical journal supplement series
00442267	zeitschrift fur angewandte mathematik und mechanik
medical decision making	medical decision making
journal of anatomy	journal of anatomy
the quality letter for healthcare leaders	the quality letter for healthcare leaders
bwk energiefachmagazin	bwk energiefachmagazin
00347094	revista brasileira de anestesiologia
ieee transactions on power delivery	ieee transactions on power delivery
vet dermatol	veterinary dermatology
util math	utilitas mathematica
optics and lasers in engineering	optics and lasers in engineering
nat rev mol	nature reviews molecular cell biology
proceedings sixth international conference on computational intelligence and multimedia applications iccima 2005	proceedings sixth international conference on computational intelligence and multimedia applications iccima 2005
information security technical report	information security technical report
actas dermosifiliograficas	actas dermosifiliograficas
